date,total,nobl,growth
2019-07-29 00:00:00-04:00,1972430.5790450787,1263543.8335726275,708886.7454724511
2019-07-30 00:00:00-04:00,1971334.8411549018,1265507.6279961907,705827.213158711
2019-07-31 00:00:00-04:00,1945504.6253017522,1249439.0170684075,696065.6082333446
2019-08-01 00:00:00-04:00,1927225.0388909406,1234619.893166453,692605.1457244876
2019-08-02 00:00:00-04:00,1910420.2820111532,1228013.8089835972,682406.4730275559
2019-08-05 00:00:00-04:00,1854883.9771676506,1196590.1861997861,658293.7909678646
2019-08-06 00:00:00-04:00,1877311.5794619536,1209802.5906741577,667508.9887877958
2019-08-07 00:00:00-04:00,1886273.8383492888,1215158.794316752,671115.0440325367
2019-08-08 00:00:00-04:00,1923019.3259132328,1237298.388502183,685720.9374110497
2019-08-09 00:00:00-04:00,1909430.2295670058,1230156.2589594803,679273.9706075254
2019-08-12 00:00:00-04:00,1887530.7578914203,1216051.4424552603,671479.3154361601
2019-08-13 00:00:00-04:00,1919029.182160659,1232834.5181865506,686194.6639741084
2019-08-14 00:00:00-04:00,1864777.715665657,1199090.0259831958,665687.6896824614
2019-08-15 00:00:00-04:00,1871154.6183619874,1206231.8407143524,664922.777647635
2019-08-16 00:00:00-04:00,1898609.6835062602,1223014.6803369832,675595.0031692771
2019-08-19 00:00:00-04:00,1921674.6146799526,1235334.3579699602,686340.2567099923
2019-08-20 00:00:00-04:00,1906715.102554954,1225692.860861167,681022.2416937868
2019-08-21 00:00:00-04:00,1924902.0944161788,1237833.410724505,687068.6836916736
2019-08-22 00:00:00-04:00,1924108.4754536669,1239261.7894113136,684846.6860423534
2019-08-23 00:00:00-04:00,1872620.1009424373,1209445.5943810637,663174.5065613736
2019-08-26 00:00:00-04:00,1892813.4884127937,1219622.271117952,673191.2172948419
2019-08-27 00:00:00-04:00,1888536.1512679318,1216765.5924472213,671770.5588207105
2019-08-28 00:00:00-04:00,1900938.525579716,1226764.007146222,674174.518433494
2019-08-29 00:00:00-04:00,1923922.875934939,1239440.2875578606,684482.5883770783
2019-08-30 00:00:00-04:00,1924783.7052630708,1241940.0486383839,682843.6566246868
2019-09-03 00:00:00-04:00,1912440.955852359,1236226.6912969223,676214.2645554369
2019-09-04 00:00:00-04:00,1935236.1894166833,1249260.2041103144,685975.9853063689
2019-09-05 00:00:00-04:00,1962085.9661355666,1263543.8335726275,698542.132562939
2019-09-06 00:00:00-04:00,1967464.3778415858,1269614.187207183,697850.1906344028
2019-09-09 00:00:00-04:00,1966721.3798487422,1270328.1010904848,696393.2787582574
2019-09-10 00:00:00-04:00,1969003.0603119181,1274613.158448024,694389.9018638941
2019-09-11 00:00:00-04:00,1985878.3874237237,1284968.4907372324,700909.8966864913
2019-09-12 00:00:00-04:00,1993613.1564876274,1289789.4360488453,703823.7204387821
2019-09-13 00:00:00-04:00,1988600.328111582,1287289.674968322,701310.6531432598
2019-09-16 00:00:00-04:00,1974398.1073017225,1276219.9565784931,698178.1507232294
2019-09-17 00:00:00-04:00,1983998.695548329,1282469.5953884607,701529.1001598684
2019-09-18 00:00:00-04:00,1983528.4862574409,1282290.8611332541,701237.6251241869
2019-09-19 00:00:00-04:00,1983444.0588902184,1281040.8231872194,702403.235702999
2019-09-20 00:00:00-04:00,1971192.6926881848,1276219.9565784931,694972.7361096916
2019-09-23 00:00:00-04:00,1972213.6482706862,1276934.2639762273,695279.3842944588
2019-09-24 00:00:00-04:00,1957088.2247355613,1271042.8020026512,686045.4227329101
2019-09-25 00:00:00-04:00,1970961.9810270595,1277215.5480925231,693746.4329345364
2019-09-26 00:00:00-04:00,1969304.7858256204,1278113.2332157663,691191.5526098541
2019-09-27 00:00:00-04:00,1960548.2447976398,1277933.6332288084,682614.6115688314
2019-09-30 00:00:00-04:00,1973684.8108602497,1284573.7170586258,689111.0938016239
2019-10-01 00:00:00-04:00,1949759.3268097148,1266268.8423142696,683490.4844954452
2019-10-02 00:00:00-04:00,1914498.0198117245,1242759.6604982342,671738.3593134903
2019-10-03 00:00:00-04:00,1928151.5112682674,1249040.6230570225,679110.8882112451
2019-10-04 00:00:00-04:00,1954482.6445070829,1265371.550705459,689111.0938016239
2019-10-07 00:00:00-04:00,1944685.2266058421,1257654.4178741002,687030.808731742
2019-10-08 00:00:00-04:00,1914473.4236884804,1237734.8747106264,676738.548977854
2019-10-09 00:00:00-04:00,1931667.670246486,1248323.010138056,683344.6601084302
2019-10-10 00:00:00-04:00,1947368.254986379,1258731.4668756416,688636.7881107375
2019-10-11 00:00:00-04:00,1972568.1778393476,1275062.3945240781,697505.7833152695
2019-10-14 00:00:00-04:00,1968187.9977417365,1270755.300358323,697432.6973834137
2019-10-15 00:00:00-04:00,1984773.6164376298,1278472.0396752495,706301.5767623802
2019-10-16 00:00:00-04:00,1981765.26317611,1277215.5480925231,704549.7150835871
2019-10-17 00:00:00-04:00,1992600.1049354337,1286189.0151008354,706411.0898345982
2019-10-18 00:00:00-04:00,1988861.935013501,1289239.3815752044,699622.5534382965
2019-10-21 00:00:00-04:00,1998656.0180679215,1292828.8628219932,705827.1552459282
2019-10-22 00:00:00-04:00,1990881.8824689686,1290675.394442002,700206.4880269666
2019-10-23 00:00:00-04:00,1994565.1249958896,1293008.2267002915,701556.898295598
2019-10-24 00:00:00-04:00,2000313.5904512177,1291931.7286189555,708381.8618322621
2019-10-25 00:00:00-04:00,2007765.4209764074,1293726.2331336904,714039.187842717
2019-10-28 00:00:00-04:00,2017860.464667752,1296777.2292311515,721083.2354366003
2019-10-29 00:00:00-04:00,2020172.4272773673,1304673.4898321491,715498.9374452182
2019-10-30 00:00:00-04:00,2027408.0592796803,1308441.9414428037,718966.1178368765
2019-10-31 00:00:00-04:00,2019481.216624308,1300186.559570777,719294.6570535309
2019-11-01 00:00:00-04:00,2037499.705981948,1311671.9079041309,725827.798077817
2019-11-04 00:00:00-05:00,2047014.052553189,1316697.0872061711,730316.9653470179
2019-11-05 00:00:00-05:00,2049389.68716793,1318671.2704107503,730718.4167571797
2019-11-06 00:00:00-05:00,2051515.674346444,1322439.722021405,729075.9523250391
2019-11-07 00:00:00-05:00,2056294.0683856495,1324772.6329825807,731521.4354030688
2019-11-08 00:00:00-05:00,2060649.5552098174,1326208.3310378324,734441.2241719848
2019-11-11 00:00:00-05:00,2058048.8132559932,1324593.032995623,733455.7802603702
2019-11-12 00:00:00-05:00,2060524.8991785012,1324952.2329695385,735572.6662089628
2019-11-13 00:00:00-05:00,2062681.507648806,1326926.4161741177,735755.0914746883
2019-11-14 00:00:00-05:00,2063353.1825785358,1328182.1994308657,735170.9831476699
2019-11-15 00:00:00-05:00,2075216.2058928225,1334643.2341939306,740572.9716988918
2019-11-18 00:00:00-05:00,2072928.2142408877,1331771.3658661083,741156.8483747792
2019-11-19 00:00:00-05:00,2071331.375101175,1329079.569742563,742251.805358612
2019-11-20 00:00:00-05:00,2065622.5948168254,1327823.471674269,737799.1231425562
2019-11-21 00:00:00-05:00,2060570.9366607284,1324414.22003753,736156.7166231984
2019-11-22 00:00:00-05:00,2064993.1528760297,1328361.9568235965,736631.1960524332
2019-11-25 00:00:00-05:00,2079279.8144065663,1333925.6212749642,745354.193131602
2019-11-26 00:00:00-05:00,2086624.783628012,1339847.383859837,746777.3997681752
2019-11-27 00:00:00-05:00,2097048.306508491,1345051.690931516,751996.615576975
2019-11-29 00:00:00-05:00,2088772.2308408758,1340206.4264279795,748565.8044128963
2019-12-02 00:00:00-05:00,2070340.2063866665,1329438.9271222514,740901.2792644151
2019-12-03 00:00:00-05:00,2056640.5964022186,1321542.3517097079,735098.2446925107
2019-12-04 00:00:00-05:00,2069336.4030655455,1330515.5826093606,738820.8204561849
2019-12-05 00:00:00-05:00,2074565.1670739534,1334284.191625788,740280.9754481654
2019-12-06 00:00:00-05:00,2092534.8165754392,1344333.9206067768,748200.8959686623
2019-12-09 00:00:00-05:00,2086987.2953158529,1342180.6096325587,744806.6856832942
2019-12-10 00:00:00-05:00,2080444.0944091692,1336258.0600188212,744186.0343903479
2019-12-11 00:00:00-05:00,2089231.4909509178,1341103.7967396767,748127.6942112411
2019-12-12 00:00:00-05:00,2106659.786329364,1352947.794126741,753711.992202623
2019-12-13 00:00:00-05:00,2104475.6013940657,1348281.814798616,756193.7865954496
2019-12-16 00:00:00-05:00,2118169.322369527,1354383.8069935385,763785.5153759887
2019-12-17 00:00:00-05:00,2117888.784639645,1353665.5644514803,764223.2201881645
2019-12-18 00:00:00-05:00,2115242.827012346,1350435.4405843802,764807.3864279657
2019-12-19 00:00:00-05:00,2123792.641128908,1354204.2070065807,769588.4341223275
2019-12-20 00:00:00-05:00,2135688.560321603,1362997.6805135026,772690.8798081003
2019-12-23 00:00:00-05:00,2138267.6766171902,1363536.008257057,774731.6683601331
2019-12-24 00:00:00-05:00,2137406.7738108085,1362272.6695232068,775134.1042876019
2019-12-26 00:00:00-05:00,2146593.068790296,1364619.117380858,781973.9514094379
2019-12-27 00:00:00-05:00,2148281.3794519734,1366965.722644282,781315.6568076912
2019-12-30 00:00:00-05:00,2138648.206167393,1362453.3713505752,776194.8348168177
2019-12-31 00:00:00-05:00,2142096.6737257545,1364438.7303650351,777657.9433607195
2020-01-02 00:00:00-05:00,2156886.2870818335,1366243.5449578995,790642.7421239341
2020-01-03 00:00:00-05:00,2141160.147681037,1357759.688606408,783400.4590746291
2020-01-06 00:00:00-05:00,2146568.6577717,1358120.4626380533,788448.1951336468
2020-01-07 00:00:00-05:00,2139419.395737049,1351081.1190650996,788338.2766719494
2020-01-08 00:00:00-05:00,2149677.1786013665,1355413.5555603027,794263.623041064
2020-01-09 00:00:00-05:00,2160739.2036975306,1359745.362432414,800993.8412651165
2020-01-10 00:00:00-05:00,2154359.0796116265,1355413.5555603027,798945.5240513235
2020-01-13 00:00:00-05:00,2172059.6469329195,1363896.7822887024,808162.8646442173
2020-01-14 00:00:00-05:00,2168697.2836480057,1363716.5526786528,804980.730969353
2020-01-15 00:00:00-05:00,2172275.6298709,1366965.722644282,805309.9072266178
2020-01-16 00:00:00-05:00,2189379.209877559,1376351.6714806599,813027.538396899
2020-01-17 00:00:00-05:00,2197012.586544998,1379961.6154779345,817050.9710670634
2020-01-21 00:00:00-05:00,2191593.1975748576,1374907.9457309868,816685.2518438707
2020-01-22 00:00:00-05:00,2194834.4681287906,1375991.2122605606,818843.25586823
2020-01-23 00:00:00-05:00,2196204.340467078,1374727.5587151642,821476.781751914
2020-01-24 00:00:00-05:00,2179002.4632376917,1364438.7303650351,814563.7328726565
2020-01-27 00:00:00-05:00,2145931.6432684828,1348193.1953484346,797738.447920048
2020-01-28 00:00:00-05:00,2164863.871605591,1354872.2371070618,809991.634498529
2020-01-29 00:00:00-05:00,2159321.2636857657,1348012.8083326118,811308.4553531538
2020-01-30 00:00:00-05:00,2170152.630764244,1355954.5592019977,814198.0715622467
2020-01-31 00:00:00-05:00,2130165.3519384805,1328878.8773820272,801286.4745564533
2020-02-03 00:00:00-05:00,2148048.7278841063,1334655.3544384493,813393.3734456572
2020-02-04 00:00:00-05:00,2184355.674229721,1352344.615204723,832011.0590249979
2020-02-05 00:00:00-05:00,2205330.195259568,1370575.9814531025,834754.2138064654
2020-02-06 00:00:00-05:00,2211272.066478993,1369312.1705019332,841959.8959770597
2020-02-07 00:00:00-05:00,2198264.4749442525,1359925.7494482365,838338.7254960159
2020-02-10 00:00:00-05:00,2213269.798006973,1364799.3469909076,848470.4510160654
2020-02-11 00:00:00-05:00,2217567.762451302,1368951.081658742,848616.6807925598
2020-02-12 00:00:00-05:00,2231430.165698721,1374547.0142935684,856883.1514051524
2020-02-13 00:00:00-05:00,2229971.745447603,1374185.9254503772,855785.8199972261
2020-02-14 00:00:00-05:00,2235310.563378728,1377074.1639785883,858236.3994001395
2020-02-18 00:00:00-05:00,2229502.331142152,1370936.755484748,858565.5756574043
2020-02-19 00:00:00-05:00,2238454.105331078,1371658.7757653575,866795.3295657209
2020-02-20 00:00:00-05:00,2231670.620304807,1372922.2719049808,858748.3483998264
2020-02-21 00:00:00-05:00,2208857.246229902,1366604.9486126367,842252.2976172655
2020-02-24 00:00:00-05:00,2143705.321803897,1333933.1767520667,809772.1450518306
2020-02-25 00:00:00-05:00,2083238.5096346592,1295485.5574581665,787752.9521764928
2020-02-26 00:00:00-05:00,2075926.899731047,1284113.8560928963,791813.0436381507
2020-02-27 00:00:00-05:00,1983028.9040586716,1230864.978452274,752163.9256063976
2020-02-28 00:00:00-05:00,1967007.3893757807,1214258.1971867091,752749.1921890714
2020-03-02 00:00:00-05:00,2056934.8414082937,1265341.171391276,791593.6700170178
2020-03-03 00:00:00-05:00,2005738.345574295,1239529.0644138153,766209.2811604796
2020-03-04 00:00:00-05:00,2086984.2989047375,1288806.9879168582,798177.3109878793
2020-03-05 00:00:00-05:00,2023203.3084455875,1249276.338202044,773926.9702435436
2020-03-06 00:00:00-05:00,1994982.8404519442,1234113.7549034709,760869.0855484733
2020-03-09 00:00:00-04:00,1861985.4355038563,1153969.5824587008,708015.8530451555
2020-03-10 00:00:00-04:00,1949995.5326465485,1203427.8929775662,746567.6396689822
2020-03-11 00:00:00-04:00,1860439.3344400236,1146388.448215187,714050.8862248366
2020-03-12 00:00:00-04:00,1690454.4687241265,1041875.8945426294,648578.574181497
2020-03-13 00:00:00-04:00,1823190.2236239729,1119673.383021089,703516.8406028837
2020-03-16 00:00:00-04:00,1625018.772554058,1005774.644403494,619244.128150564
2020-03-17 00:00:00-04:00,1741297.3639112585,1075088.748747781,666208.6151634777
2020-03-18 00:00:00-04:00,1662369.572771948,1016424.6402997005,645944.9324722475
2020-03-19 00:00:00-04:00,1648557.436196458,998735.3008305404,649822.1353659177
2020-03-20 00:00:00-04:00,1567143.290167836,942778.5716775295,624364.7184903065
2020-03-23 00:00:00-04:00,1515789.204609307,890973.5771923532,624815.6274169539
2020-03-24 00:00:00-04:00,1652620.9657792768,979421.0615670194,673199.9042122574
2020-03-25 00:00:00-04:00,1669507.307679715,1001292.5937210837,668214.7139586313
2020-03-26 00:00:00-04:00,1758647.8973755348,1055244.6816524458,703403.215723089
2020-03-27 00:00:00-04:00,1709023.7453619353,1029812.5522109327,679211.1931510027
2020-03-30 00:00:00-04:00,1769515.4711883343,1065599.148209903,703916.3229784314
2020-03-31 00:00:00-04:00,1745520.1791734304,1047615.1451337443,697905.034039686
2020-04-01 00:00:00-04:00,1673722.0250258078,1005470.5364501176,668251.4885756902
2020-04-02 00:00:00-04:00,1704723.3201035862,1022909.7581460298,681813.5619575564
2020-04-03 00:00:00-04:00,1682149.1010922138,1010012.243920483,672136.8571717308
2020-04-06 00:00:00-04:00,1795417.9613315896,1075226.8723135614,720191.0890180281
2020-04-07 00:00:00-04:00,1800574.356548701,1080676.6536881858,719897.7028605151
2020-04-08 00:00:00-04:00,1853462.6254881406,1118279.71230722,735182.9131809205
2020-04-09 00:00:00-04:00,1877050.7579096276,1140805.0293393116,736245.7285703159
2020-04-13 00:00:00-04:00,1861571.178346741,1117371.2448885285,744199.9334582126
2020-04-14 00:00:00-04:00,1925727.1487476295,1149161.150906039,776565.9978415907
2020-04-15 00:00:00-04:00,1879035.2262254287,1111376.4460249983,767658.7802004304
2020-04-16 00:00:00-04:00,1895762.288092216,1114101.2973608673,781660.9907313487
2020-04-17 00:00:00-04:00,1941569.4773222962,1152431.0197308136,789138.4575914828
2020-04-20 00:00:00-04:00,1907699.1183399768,1127907.4364108786,779791.6819290981
2020-04-21 00:00:00-04:00,1850404.8210065141,1099387.1631094837,751017.6578970306
2020-04-22 00:00:00-04:00,1888676.890462038,1115373.2934122311,773303.5970498071
2020-04-23 00:00:00-04:00,1883575.899038873,1111921.5422167904,771654.3568220825
2020-04-24 00:00:00-04:00,1912457.62844713,1128633.9427560177,783823.6856911124
2020-04-27 00:00:00-04:00,1944739.4296837035,1154611.01098355,790128.4187001535
2020-04-28 00:00:00-04:00,1942936.726050269,1167690.328876876,775246.397173393
2020-04-29 00:00:00-04:00,1984960.1595793404,1182222.738163367,802737.4214159735
2020-04-30 00:00:00-04:00,1957563.4999748846,1155155.949769569,802407.5502053153
2020-05-01 00:00:00-04:00,1902794.2757513714,1123002.5938222732,779791.6819290981
2020-05-04 00:00:00-04:00,1915335.9133798755,1126453.9515032812,788881.9618765943
2020-05-05 00:00:00-04:00,1927912.756632865,1130087.0341491825,797825.7224836824
2020-05-06 00:00:00-04:00,1918655.4175055644,1115917.996089591,802737.4214159735
2020-05-07 00:00:00-04:00,1943161.1344234287,1130087.0341491825,813074.1002742461
2020-05-08 00:00:00-04:00,1983187.6987816158,1158970.5999745901,824217.0988070257
2020-05-11 00:00:00-04:00,1983652.5110279324,1152067.8059096874,831584.705118245
2020-05-12 00:00:00-04:00,1937902.9894340932,1123729.4149789582,814173.5744551349
2020-05-13 00:00:00-04:00,1900828.0931739165,1096844.2728471668,803983.8203267498
2020-05-14 00:00:00-04:00,1923215.4496055618,1110104.9221909535,813110.5274146084
2020-05-15 00:00:00-04:00,1931945.6777191514,1113556.515980621,818389.1617385303
2020-05-18 00:00:00-04:00,1998966.156645869,1165328.8487679062,833637.3078779628
2020-05-19 00:00:00-04:00,1979074.32296195,1147526.3345479812,831547.9884139688
2020-05-20 00:00:00-04:00,2012209.59866386,1164057.088825202,848152.509838658
2020-05-21 00:00:00-04:00,2002246.0613796855,1163330.582480063,838915.4788996225
2020-05-22 00:00:00-04:00,2002235.1405499997,1160423.848773528,841811.2917764719
2020-05-26 00:00:00-04:00,2033024.0356829802,1193485.3573279695,839538.6783550107
2020-05-27 00:00:00-04:00,2062674.9943435555,1218554.4303541293,844120.5639894264
2020-05-28 00:00:00-04:00,2057215.2480932805,1214194.4478486567,843020.8002446237
2020-05-29 00:00:00-04:00,2071021.3142471672,1215647.7753504808,855373.5388966863
2020-06-01 00:00:00-04:00,2081580.2260292703,1223640.919204741,857939.3068245293
2020-06-02 00:00:00-04:00,2098234.1469077365,1234539.931033785,863694.2158739518
2020-06-03 00:00:00-04:00,2133727.8168394887,1266148.3481950618,867579.4686444269
2020-06-04 00:00:00-04:00,2129460.0664522527,1267965.2043295582,861494.8621226947
2020-06-05 00:00:00-04:00,2185415.341105003,1306839.3932682048,878575.9478367984
2020-06-08 00:00:00-04:00,2208763.877733825,1323370.1475454257,885393.7301883991
2020-06-09 00:00:00-04:00,2190836.691639625,1299028.36789327,891808.3237463549
2020-06-10 00:00:00-04:00,2179922.363350774,1277410.8886567778,902511.4746939962
2020-06-11 00:00:00-04:00,2060361.1870284933,1202568.4574571548,857792.7295713384
2020-06-12 00:00:00-04:00,2084073.3473254489,1219462.6616641614,864610.6856612874
2020-06-15 00:00:00-04:00,2106037.4118294492,1230906.9270907703,875130.4847386788
2020-06-16 00:00:00-04:00,2146861.258836578,1256702.3490562963,890158.909780282
2020-06-17 00:00:00-04:00,2140418.912703787,1247437.681367991,892981.2313357961
2020-06-18 00:00:00-04:00,2140839.779177813,1245439.4150801476,895400.3640976654
2020-06-19 00:00:00-04:00,2132881.762245151,1237627.9174878937,895253.8447572573
2020-06-22 00:00:00-04:00,2143073.4316626387,1237083.1361076476,905990.2955549913
2020-06-23 00:00:00-04:00,2151692.3817316988,1237991.288714793,913701.0930169057
2020-06-24 00:00:00-04:00,2097637.441007511,1202772.7701504687,894864.6708570427
2020-06-25 00:00:00-04:00,2115294.3926416785,1211911.0410030796,903383.3516385988
2020-06-26 00:00:00-04:00,2073490.995455781,1191441.2072573055,882049.7881984754
2020-06-29 00:00:00-04:00,2108881.215421493,1217211.1294876104,891670.0859338829
2020-06-30 00:00:00-04:00,2140066.6973116375,1230918.417712197,909148.2795994405
2020-07-01 00:00:00-04:00,2147205.722269568,1227445.967657611,919759.754611957
2020-07-02 00:00:00-04:00,2163134.619161532,1237132.56152036,926002.057641172
2020-07-06 00:00:00-04:00,2199972.70763682,1251205.4246526673,948767.2829841531
2020-07-07 00:00:00-04:00,2180826.2232975373,1238594.8611512433,942231.3621462942
2020-07-08 00:00:00-04:00,2193053.8326085107,1238411.8769401666,954641.955668344
2020-07-09 00:00:00-04:00,2180991.405156214,1218307.854210773,962683.5509454408
2020-07-10 00:00:00-04:00,2209495.6459449045,1240239.5153701114,969256.1305747932
2020-07-13 00:00:00-04:00,2189191.501793368,1239873.4682450718,949318.0335482961
2020-07-14 00:00:00-04:00,2219853.0419692616,1263815.9094512048,956037.1325180567
2020-07-15 00:00:00-04:00,2242817.6310214982,1284834.2236128896,957983.4074086087
2020-07-16 00:00:00-04:00,2237378.5507323677,1285930.9483360522,951447.6023963153
2020-07-17 00:00:00-04:00,2242500.5101138316,1289951.4065892305,952549.1035246011
2020-07-20 00:00:00-04:00,2255818.184846196,1276244.1970675304,979573.9877786656
2020-07-21 00:00:00-04:00,2259317.6872768523,1289951.4065892305,969366.2806876218
2020-07-22 00:00:00-04:00,2274246.5775247607,1301465.8749905839,972780.7025341766
2020-07-23 00:00:00-04:00,2250117.0441035964,1302745.1117075041,947371.9323960923
2020-07-24 00:00:00-04:00,2235637.6007465133,1297261.7242003505,938375.8765461629
2020-07-27 00:00:00-04:00,2259143.6747036134,1304024.1123157649,955119.5623878484
2020-07-28 00:00:00-04:00,2239130.695709006,1296164.9994771879,942965.6962318181
2020-07-29 00:00:00-04:00,2267910.8211947274,1314076.5171948941,953834.3039998333
2020-07-30 00:00:00-04:00,2255907.492870458,1297079.3696123657,958828.1232580922
2020-07-31 00:00:00-04:00,2269180.3787053814,1293241.3446500588,975939.0340553225
2020-08-03 00:00:00-04:00,2285285.9094954915,1296164.9994771879,989120.9100183034
2020-08-04 00:00:00-04:00,2292430.6967234677,1299638.0004519795,992792.6962714883
2020-08-05 00:00:00-04:00,2306038.6323038167,1310786.26432252,995252.3679812966
2020-08-06 00:00:00-04:00,2315931.2740744194,1307496.7984790106,1008434.4755954087
2020-08-07 00:00:00-04:00,2320558.155288839,1323762.8749489835,996795.2803398555
2020-08-10 00:00:00-04:00,2331833.286416618,1339297.7229006286,992535.5635159895
2020-08-11 00:00:00-04:00,2314678.529201342,1340942.6132281562,973735.9159731853
2020-08-12 00:00:00-04:00,2347759.7602121057,1349532.875882175,998226.8843299304
2020-08-13 00:00:00-04:00,2342725.4431714695,1342222.0073508497,1000503.4358206199
2020-08-14 00:00:00-04:00,2343195.473207517,1343866.7402726044,999328.7329349128
2020-08-17 00:00:00-04:00,2356077.693358184,1345146.1343952976,1010931.5589628865
2020-08-18 00:00:00-04:00,2360690.390977299,1340028.5579045245,1020661.8330727742
2020-08-19 00:00:00-04:00,2349072.254326561,1335276.7924301315,1013795.4618964295
2020-08-20 00:00:00-04:00,2357469.89945105,1329611.1290378796,1027858.7704131702
2020-08-21 00:00:00-04:00,2365142.3931388026,1330160.002968223,1034982.3901705793
2020-08-24 00:00:00-04:00,2388601.208456622,1347156.6783334326,1041444.5301231893
2020-08-25 00:00:00-04:00,2391123.9908259963,1341491.1723469538,1049632.8184790425
2020-08-26 00:00:00-04:00,2413338.969879677,1341308.2668387636,1072030.7030409134
2020-08-27 00:00:00-04:00,2416942.997376412,1348253.1669479357,1068689.8304284764
2020-08-28 00:00:00-04:00,2431698.440498542,1357574.4220116234,1074124.0184869186
2020-08-31 00:00:00-04:00,2428629.529216583,1345876.9693991933,1082752.5598173896
2020-09-01 00:00:00-04:00,2453715.7409688886,1352456.688115077,1101259.0528538118
2020-09-02 00:00:00-04:00,2489913.8739594035,1378227.1612655874,1111686.712693816
2020-09-03 00:00:00-04:00,2403942.686620188,1348618.6631527701,1055324.023467418
2020-09-04 00:00:00-04:00,2387320.8630893994,1346060.0323131566,1041260.8307762428
2020-09-08 00:00:00-04:00,2312966.639635572,1321752.6458223946,991213.9938131776
2020-09-09 00:00:00-04:00,2363467.130597224,1343135.7478629355,1020331.3827342885
2020-09-10 00:00:00-04:00,2324117.7731145713,1324128.371153818,999989.4019607533
2020-09-11 00:00:00-04:00,2327412.607713694,1334362.8945122727,993049.7132014217
2020-09-14 00:00:00-04:00,2360973.1413795995,1350629.0496851322,1010344.0916944674
2020-09-15 00:00:00-04:00,2374014.544920899,1349350.1277797578,1024664.4171411414
2020-09-16 00:00:00-04:00,2366447.2234525857,1358122.6663188748,1008324.5571337112
2020-09-17 00:00:00-04:00,2349963.5977377184,1357391.201691887,992572.3960458311
2020-09-18 00:00:00-04:00,2324502.129219217,1344597.5752765,979904.5539427169
2020-09-21 00:00:00-04:00,2292127.335883731,1309872.6812162069,982254.6546675243
2020-09-22 00:00:00-04:00,2316773.008947407,1316269.5731267869,1000503.4358206199
2020-09-23 00:00:00-04:00,2259477.238036398,1289523.026778095,969954.211258303
2020-09-24 00:00:00-04:00,2269875.803804,1295405.4379197252,974470.3658842747
2020-09-25 00:00:00-04:00,2303927.9761841255,1306802.2455057842,997125.7306783412
2020-09-28 00:00:00-04:00,2343938.3030423154,1326103.656198808,1017834.6468435073
2020-09-29 00:00:00-04:00,2328870.730956289,1315626.0196240025,1013244.7113322866
2020-09-30 00:00:00-04:00,2346472.767507477,1326288.1357647278,1020184.6317427492
2020-10-01 00:00:00-04:00,2361194.771084255,1324817.493627877,1036377.2774563781
2020-10-02 00:00:00-04:00,2342518.1075052214,1335295.0514997959,1007223.0560054254
2020-10-05 00:00:00-04:00,2384954.48211536,1356251.1116782716,1028703.3704370882
2020-10-06 00:00:00-04:00,2354095.2961297124,1343751.204435245,1010344.0916944674
2020-10-07 00:00:00-04:00,2392712.8118736893,1364890.6423392296,1027822.1695344596
2020-10-08 00:00:00-04:00,2413440.9008045346,1380147.826507357,1033293.0742971778
2020-10-09 00:00:00-04:00,2435480.1301901652,1386398.4097519622,1049081.720438203
2020-10-12 00:00:00-04:00,2476321.8388691535,1394854.2478758653,1081467.5909932884
2020-10-13 00:00:00-04:00,2462865.418745034,1381434.776107153,1081430.642637881
2020-10-14 00:00:00-04:00,2452914.299331119,1380516.3134218778,1072397.985909241
2020-10-15 00:00:00-04:00,2450128.4182119956,1384927.1379920195,1065201.280219976
2020-10-16 00:00:00-04:00,2445393.413398333,1386030.5524605333,1059362.8609377993
2020-10-19 00:00:00-04:00,2407694.9551924067,1365626.3569220875,1042068.598270319
2020-10-20 00:00:00-04:00,2416369.0984256305,1372060.3178922017,1044308.780533429
2020-10-21 00:00:00-04:00,2413170.892617887,1369670.111229665,1043500.7813882217
2020-10-22 00:00:00-04:00,2421957.672342962,1378493.4918334512,1043464.180509511
2020-10-23 00:00:00-04:00,2429161.0597189353,1383640.9754210885,1045520.0842978468
2020-10-26 00:00:00-04:00,2385173.375988424,1355332.0193699047,1029841.356618519
2020-10-27 00:00:00-04:00,2371156.415805537,1333273.1743460072,1037883.2414595297
2020-10-28 00:00:00-04:00,2293376.414938081,1295957.0664510957,997419.3484869852
2020-10-29 00:00:00-04:00,2320560.174740592,1305699.6967690217,1014860.4779715702
2020-10-30 00:00:00-04:00,2289857.209251175,1300736.2992328717,989120.9100183034
2020-11-02 00:00:00-05:00,2329008.8882908123,1337684.6285392407,991324.2597515717
2020-11-03 00:00:00-05:00,2369685.6554763704,1361214.115699989,1008471.5397763815
2020-11-04 00:00:00-05:00,2404592.5617929,1351104.257713726,1053488.3040791738
2020-11-05 00:00:00-05:00,2455586.98719635,1374633.4300629285,1080953.5571334215
2020-11-06 00:00:00-05:00,2458232.6244956143,1376471.2998681164,1081761.324627498
2020-11-09 00:00:00-05:00,2484841.86572377,1425184.923675065,1059656.9420487054
2020-11-10 00:00:00-05:00,2489388.4782120874,1448714.8830531323,1040673.5951589548
2020-11-11 00:00:00-05:00,2502005.757889879,1438052.8456152936,1063952.9122745856
2020-11-12 00:00:00-05:00,2477342.786472733,1418383.5776308407,1058959.2088418922
2020-11-13 00:00:00-05:00,2514205.585774067,1445956.8190991667,1068248.7666749002
